FED_RESPONSE_ID,SURVEY_TIME,SURVEY_NAME,AT_SITE_ID(1),AT_CREATIVE_ID(2),AT_PLACEMENT_ID(3),AT_DAYS_SINCE_IMPRESSION(4),AT_IMPRESSION_TIME(5),AGE(6),GENDER(7),ZIP(8),STATE(9),ETHNICITY(10),HISPANIC(11),STANDARD_HHI_US(12),STANDARD_EDUCATION(13),STANDARD_EMPLOYMENT(14),STANDARD_INDUSTRY_PERSONAL(15),MS_IS_MOBILE(16),"Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-All-inclusive resort","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Casino trip","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Ocean Cruise","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Theme park(e.g., Disney, Legoland)","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Beach vacation","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Activity-based vacation(e.g., fishing, golfing, skiing, hiking, etc.)","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-U.S. ""Destination exploration"" (e.g., Grand Canyon, Washington DC, etc.)","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-International “Destination exploration” (e.g., London, Italy, etc.)","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Trip set up specifically so I could do volunteer work","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Click to writeSpecial Event (e.g., Mardi Gras, Olympics, Music festivals, etc.) Statement 10","Thinking about cruise line companies, which cruise line come to your mind? (If you can't think of...-First cruise line that comes to mind","Thinking about cruise line companies, which cruise line come to your mind? (If you can't think of...-Second cruise line","Thinking about cruise line companies, which cruise line come to your mind? (If you can't think of...-Third cruise line",Take a moment to consider the cruise lines companies listed below.  We understand that you may or...-Holland America Line,"Please indicate whether or not you have seen, heard, or read any advertising in the past month fo...-Holland America Line",How would you describe your experience with cruising?,consider,"Now thinking about your cruise line preferences, if you were going to take a cruise, which of the...-First Choice","Now thinking about your cruise line preferences, if you were going to take a cruise, which of the...-Second Choice",fav,old,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,atttotal,reco,reco.bk
DC153E48-4BFB-E511-8111-125BDAFF1DF1,4/5/2016 11:27,FEDAT52 - Holland American Line - Control,,,,,,55,1,7002,31,16,1,21,8,1,26,FALSE,10 - Definitely will consider,2,2,8,10 - Definitely will consider,8,9,9,1,7,Carnival,0,0,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will consider for future vacations,2,Carnival,Celebrity,6,2,1,0,0,0,1,1,0,1,0,0,2,6,12,0,2
7925033C-4FFB-E511-8111-125BDAFF1DF1,4/5/2016 11:55,FEDAT52 - Holland American Line - Control,,,,,,75,1,75094,44,16,15,27,8,1,31,FALSE,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0,0,0,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will not consider for future vacations,0,Royal Caribbean,Carnival,5,5,0,1,0,1,0,0,0,0,0,0,0,5,7,0,5
3F3D9511-53FB-E511-8111-125BDAFF1DF1,4/5/2016 12:23,FEDAT52 - Holland American Line - Control,,,,,,99,1,99559,2,16,15,27,8,9,2,FALSE,7,2,2,4,7,5,6,7,3,4,none,0,0,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will not consider for future vacations,2,Royal Caribbean,Oceania,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0
575EE072-54FB-E511-8111-125BDAFF1DF1,4/5/2016 12:33,FEDAT52 - Holland American Line - Control,,,,,,57,2,46131,15,1,1,22,6,2,50,TRUE,10 - Definitely will consider,3,10 - Definitely will consider,8,10 - Definitely will consider,6,7,10 - Definitely will consider,0 - Definitely will not consider,2,Royal catibbean,Carnival,Disney,Absolutely no opinion,I think so,I went on a cruise before and I will consider for future vacations,5,Royal Caribbean,Princess,5,5,0,0,0,0,0,0,0,0,0,0,5,5,10,0,5
DA0A6B38-55FB-E511-8111-125BDAFF1DF1,4/5/2016 12:38,FEDAT52 - Holland American Line - Control,,,,,,64,1,64448,26,1,1,27,6,1,50,TRUE,1,0 - Definitely will not consider,6,1,6,1,7,1,1,1,Disney,0,0,Absolutely no opinion,"Yes, I have seen or heard of it",I have not been on a cruise before and I will consider for future vacations,5,1,Carnival,5,0,1,1,1,1,1,1,1,1,1,1,5,5,20,0,0
1D5AB95D-56FB-E511-8111-125BDAFF1DF1,4/5/2016 12:46,FEDAT52 - Holland American Line - Control,,,,,,76,1,32766,10,1,1,26,8,9,50,TRUE,6,1,6,3,6,6,6,5,2,6,Celeberty,Disney,Carnaval,Somewhat favorable,I don't think so,I have not been on a cruise before and I will consider for future vacations,10,1,Norwegian ,8,8,1,1,1,1,0,1,1,1,1,0,10,8,26,1,8
484C760B-57FB-E511-8111-125BDAFF1DF1,4/5/2016 12:51,FEDAT52 - Holland American Line - Control,,,,,,54,2,32779,10,1,1,22,11,1,15,FALSE,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,2,2,0 - Definitely will not consider,0 - Definitely will not consider,none,0,0,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will not consider for future vacations,0,Norwegian ,1,5,0,0,1,1,0,0,0,0,0,0,0,0,5,7,0,0
5121562F-57FB-E511-8111-125BDAFF1DF1,4/5/2016 12:52,FEDAT52 - Holland American Line - Control,,,,,,66,1,60188,14,16,15,27,6,9,50,FALSE,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,7,7,7,9,0 - Definitely will not consider,0 - Definitely will not consider,none,0,0,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will not consider for future vacations,5,Norwegian ,Royal Caribbean,5,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0
5B462865-57FB-E511-8111-125BDAFF1DF1,4/5/2016 12:54,FEDAT52 - Holland American Line - Control,,,,,,59,1,92629,5,7,1,26,11,3,27,FALSE,1,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,8,2,10 - Definitely will consider,6,5,Cunard,0,0,Somewhat unfavorable,I don't think so,I have not been on a cruise before and I will not consider for future vacations,3,1,Norwegian ,4,2,1,1,0,1,1,1,1,1,1,1,3,4,16,0,2
9B408CA2-58FB-E511-8111-125BDAFF1DF1,4/5/2016 13:03,FEDAT52 - Holland American Line - Control,,,,,,45,2,33876,10,16,15,27,9,1,39,FALSE,4,0 - Definitely will not consider,6,5,10 - Definitely will consider,9,5,0 - Definitely will not consider,7,2,royal carribean,disney,0,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will consider for future vacations,8,Royal Caribbean,Carnival,5,1,0,0,0,0,0,0,0,0,0,0,8,5,13,0,1
7A444656-59FB-E511-8111-125BDAFF1DF1,4/5/2016 13:08,FEDAT52 - Holland American Line - Control,,,,,,58,1,30024,11,1,1,21,8,1,48,TRUE,9,7,3,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,3,3,Norwegian ,Carnival ,0,Absolutely no opinion,I think so,I went on a cruise before and I will consider for future vacations,3,Royal Caribbean,Norwegian ,3,3,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3
A6444656-59FB-E511-8111-125BDAFF1DF1,4/5/2016 13:08,FEDAT52 - Holland American Line - Control,,,,,,59,1,1247,22,1,1,27,8,2,33,FALSE,1,2,1,1,3,6,4,1,2,2,royal bahama,none,none,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will not consider for future vacations,5,Royal Caribbean,Carnival,5,5,0,0,1,0,0,0,0,0,0,0,5,5,11,0,5
4517EE15-5AFB-E511-8111-125BDAFF1DF1,4/5/2016 13:13,FEDAT52 - Holland American Line - Control,,,,,,49,2,62428,14,1,15,27,4,2,27,FALSE,2,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,5,1,2,0 - Definitely will not consider,0 - Definitely will not consider,2,none,none,none,Absolutely no opinion,I have never even seen or heard of this cruise line,I have not been on a cruise before and I will not consider for future vacations,0,Royal Caribbean,Princess,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
B901D08D-5AFB-E511-8111-125BDAFF1DF1,4/5/2016 13:16,FEDAT52 - Holland American Line - Control,,,,,,45,2,32127,10,16,15,27,4,2,25,TRUE,5,0 - Definitely will not consider,10 - Definitely will consider,5,5,5,7,5,1,0 - Definitely will not consider,Royal carribean,Seabourn,Norwegian,Absolutely no opinion,I don't think so,I went on a cruise before and I will consider for future vacations,5,Royal Caribbean,Norwegian ,5,5,0,0,0,0,0,0,0,0,0,0,5,5,10,0,5
A98ED0EE-5BFB-E511-8111-125BDAFF1DF1,4/5/2016 13:26,FEDAT52 - Holland American Line - Control,,,,,,51,2,76904,44,1,1,27,4,7,50,FALSE,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,3,3,0 - Definitely will not consider,carnival,disney,0,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will consider for future vacations,10,Carnival,Princess,10,10,1,1,1,0,1,1,0,0,1,1,10,10,27,1,10
DEE5C230-5CFB-E511-8111-125BDAFF1DF1,4/5/2016 13:28,FEDAT52 - Holland American Line - Control,,,,,,60,2,14226,33,1,1,27,6,1,20,FALSE,8,8,8,4,4,7,8,0 - Definitely will not consider,0 - Definitely will not consider,4,carnival,norweign,0,Somewhat favorable,I think so,I went on a cruise before and I will consider for future vacations,6,Norwegian ,Royal Caribbean,7,6,0,0,0,0,0,0,0,0,0,0,6,7,13,0,6
C2DCA378-5CFB-E511-8111-125BDAFF1DF1,4/5/2016 13:30,FEDAT52 - Holland American Line - Control,,,,,,51,1,22630,47,16,15,27,4,12,30,FALSE,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,5,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,disney,0,0,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will not consider for future vacations,5,Carnival,Royal Caribbean,5,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0
5A77A3E4-5CFB-E511-8111-125BDAFF1DF1,4/5/2016 13:33,FEDAT52 - Holland American Line - Control,,,,,,52,1,68114,28,1,1,21,8,4,17,TRUE,7,10 - Definitely will consider,7,7,7,5,8,7,5,5,Carnival,0,0,Somewhat favorable,I think so,I have not been on a cruise before and I will consider for future vacations,7,Norwegian ,Royal Caribbean,7,5,0,0,0,0,0,0,0,0,0,0,7,7,14,0,5
528237CE-5DFB-E511-8111-125BDAFF1DF1,4/5/2016 13:40,FEDAT52 - Holland American Line - Control,,,,,,58,1,89031,29,1,1,27,6,1,36,FALSE,10 - Definitely will consider,0 - Definitely will not consider,6,0 - Definitely will not consider,10 - Definitely will consider,0 - Definitely will not consider,9,10 - Definitely will consider,0 - Definitely will not consider,5,carnival,holland america,regent,Very favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,8,1,Carnival,8,7,1,1,1,1,1,1,0,1,0,1,8,8,24,0,7
5424DDA2-60FB-E511-8111-125BDAFF1DF1,4/5/2016 14:00,FEDAT52 - Holland American Line - Control,,,,,,64,2,28277,34,1,1,27,8,9,31,FALSE,7,5,4,4,8,5,5,3,2,4,seabourn,crystal,disney,Somewhat favorable,I don't think so,I have not been on a cruise before and I will consider for future vacations,8,Princess,1,8,5,0,0,0,0,0,0,0,0,0,0,8,8,16,0,5
9B702C4D-63FB-E511-8111-125BDAFF1DF1,4/5/2016 14:19,FEDAT52 - Holland American Line - Control,,,,,,63,1,55311,24,1,1,22,7,1,50,FALSE,10 - Definitely will consider,8,9,6,10 - Definitely will consider,7,10 - Definitely will consider,10 - Definitely will consider,5,10 - Definitely will consider,disney,carnival,azamara,Very favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,10,Celebrity,Norwegian ,10,9,1,1,0,1,1,1,1,1,1,1,10,10,29,1,9
7685017D-63FB-E511-8111-125BDAFF1DF1,4/5/2016 14:20,FEDAT52 - Holland American Line - Control,,,,,,72,2,33316,10,1,1,21,9,9,20,FALSE,2,7,3,2,2,6,8,8,3,7,Disney,Holland America,Celebrity,Absolutely no opinion,I think so,I have not been on a cruise before and I will not consider for future vacations,5,Oceania,1,3,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0
29DC7572-64FB-E511-8111-125BDAFF1DF1,4/5/2016 14:27,FEDAT52 - Holland American Line - Control,,,,,,65,2,10980,33,1,1,27,8,9,33,FALSE,10 - Definitely will consider,10 - Definitely will consider,3,10 - Definitely will consider,10 - Definitely will consider,0 - Definitely will not consider,7,10 - Definitely will consider,0 - Definitely will not consider,0 - Definitely will not consider,DISNEY,HOLLAND AMERICAN,CARNIVAL,Very favorable,I don't think so,I have not been on a cruise before and I will not consider for future vacations,5,Royal Caribbean,Princess,5,5,0,1,0,1,0,0,0,0,0,0,5,5,12,0,5
DFEA88D0-67FB-E511-8111-125BDAFF1DF1,4/5/2016 14:51,FEDAT52 - Holland American Line - Control,,,,,,62,2,46760,15,1,1,27,4,2,7,FALSE,1,1,1,1,1,9,1,1,1,1,none,none,none,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will not consider for future vacations,5,Royal Caribbean,Carnival,5,5,0,0,0,0,0,0,0,0,0,0,5,5,10,0,5
128E51EB-69FB-E511-8111-125BDAFF1DF1,4/5/2016 15:06,FEDAT52 - Holland American Line - Control,,,,,,83,2,10990,33,16,15,27,4,4,2,FALSE,5,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,5,10 - Definitely will consider,5,5,10 - Definitely will consider,10 - Definitely will consider,white star,N/A,N/A,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will not consider for future vacations,10,Carnival,Carnival,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0
C734F5D6-70FB-E511-8111-125BDAFF1DF1,4/5/2016 15:56,FEDAT52 - Holland American Line - Control,,,,,,65,2,37204,43,1,1,27,8,9,20,FALSE,5,3,4,4,10 - Definitely will consider,2,10 - Definitely will consider,3,2,5,holland,viking,carnival,Somewhat favorable,I think so,I have not been on a cruise before and I will consider for future vacations,7,Royal Caribbean,Norwegian ,8,0,0,1,0,0,0,0,1,1,1,0,7,8,19,0,0
51711B4C-73FB-E511-8111-125BDAFF1DF1,4/5/2016 16:13,FEDAT52 - Holland American Line - Control,,,,,,62,2,11710,33,1,1,27,8,2,20,FALSE,7,9,8,8,8,8,9,8,3,3,princess,royal caribbean,ncl,Absolutely no opinion,I don't think so,I went on a cruise before and I will consider for future vacations,7,Princess,Norwegian ,7,8,1,1,1,0,1,1,0,1,0,1,7,7,21,1,8
89C15E71-74FB-E511-8111-125BDAFF1DF1,4/5/2016 16:22,FEDAT52 - Holland American Line - Control,,,,,,45,1,96815,12,16,15,27,5,2,36,FALSE,6,2,5,2,5,5,4,7,7,5,carnival,norwegian,none,Somewhat favorable,I don't think so,I have not been on a cruise before and I will consider for future vacations,2,Norwegian ,Celebrity,3,3,0,0,0,0,0,0,0,0,0,0,2,3,5,0,3
ECF0FA24-75FB-E511-8111-125BDAFF1DF1,4/5/2016 16:27,FEDAT52 - Holland American Line - Control,,,,,,75,2,32780,10,1,1,25,10,9,50,FALSE,10 - Definitely will consider,0 - Definitely will not consider,10 - Definitely will consider,0 - Definitely will not consider,1,10 - Definitely will consider,8,1,0 - Definitely will not consider,0 - Definitely will not consider,silversea,seabourn,regent,Somewhat favorable,I don't think so,I went on a cruise before and I will consider for future vacations,4,1,Oceania,7,2,0,1,1,1,1,0,0,0,0,0,4,7,15,0,2
0F8A4068-76FB-E511-8111-125BDAFF1DF1,4/5/2016 16:36,FEDAT52 - Holland American Line - Control,,,,,,67,1,97361,38,1,1,27,10,9,20,FALSE,0 - Definitely will not consider,0 - Definitely will not consider,9,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,5,0 - Definitely will not consider,0 - Definitely will not consider,Norwegian,Celebrity,Royal Caribbean,Absolutely no opinion,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,5,Celebrity,Oceania,5,6,0,0,0,0,0,0,0,0,0,0,5,5,10,0,6
F7291C0B-7CFB-E511-8111-125BDAFF1DF1,4/5/2016 17:16,FEDAT52 - Holland American Line - Control,,,,,,62,1,19380,39,1,1,21,8,1,26,FALSE,8,9,9,9,8,5,9,9,5,7,royal carribbean,norwegion,carnival,Absolutely no opinion,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,5,Royal Caribbean,Princess,6,6,0,0,1,0,1,0,0,0,0,0,5,6,13,0,6
CA97D3D6-7CFB-E511-8111-125BDAFF1DF1,4/5/2016 17:22,FEDAT52 - Holland American Line - Control,,,,,,57,2,20783,21,2,1,24,9,1,50,FALSE,4,6,5,4,6,2,6,1,5,0 - Definitely will not consider,ROYALE CARIBBEAN,PRINCESS,NORWEIGN,Very unfavorable,I have never even seen or heard of this cruise line,I went on a cruise before and I will consider for future vacations,4,Royal Caribbean,Princess,5,6,0,0,0,0,0,0,0,0,0,0,4,5,9,0,6
66BA601B-7FFB-E511-8111-125BDAFF1DF1,4/5/2016 17:38,FEDAT52 - Holland American Line - Control,,,,,,51,2,30707,11,1,1,27,10,1,20,TRUE,5,3,6,5,8,5,10 - Definitely will consider,5,2,2,Royal Caribbean ,Princess ,Carnival ,Somewhat favorable,I don't think so,I went on a cruise before and I will consider for future vacations,8,Royal Caribbean,Princess,8,5,0,0,0,0,0,0,0,0,0,0,8,8,16,0,5
19A44351-7FFB-E511-8111-125BDAFF1DF1,4/5/2016 17:39,FEDAT52 - Holland American Line - Control,,,,,,65,2,12916,33,1,1,27,4,2,36,FALSE,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,none,none,none,I have never even heard of this cruise line,I have never even seen or heard of this cruise line,I have not been on a cruise before and I will not consider for future vacations,0,Carnival,Princess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5EE7CB2-80FB-E511-8111-125BDAFF1DF1,4/5/2016 17:49,FEDAT52 - Holland American Line - Control,,,,,,62,1,77351,44,1,1,21,8,1,48,FALSE,1,1,1,1,3,2,2,0 - Definitely will not consider,2,1,none,0,0,Absolutely no opinion,I think so,I have not been on a cruise before and I will consider for future vacations,3,Carnival,Royal Caribbean,2,1,0,0,0,0,0,0,0,0,0,0,3,2,5,0,1
78D1E256-83FB-E511-8111-125BDAFF1DF1,4/5/2016 18:08,FEDAT52 - Holland American Line - Control,,,,,,59,2,77356,44,1,1,27,7,2,50,FALSE,5,1,10 - Definitely will consider,1,8,9,10 - Definitely will consider,10 - Definitely will consider,6,1,carnival,NCL,Royal Carribean,Somewhat favorable,I think so,I went on a cruise before and I will consider for future vacations,10,Carnival,Celebrity,8,8,0,0,1,0,0,1,0,0,0,0,10,8,20,1,8
45D22C51-8FFB-E511-8111-125BDAFF1DF1,4/5/2016 19:34,FEDAT52 - Holland American Line - Control,,,,,,73,2,8204,31,1,1,27,4,2,25,FALSE,5,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,4,10 - Definitely will consider,0 - Definitely will not consider,4,none,0,0,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will not consider for future vacations,0,Carnival,Royal Caribbean,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
488ACB58-90FB-E511-8111-125BDAFF1DF1,4/5/2016 19:41,FEDAT52 - Holland American Line - Control,,,,,,57,1,72034,4,1,1,22,10,1,27,TRUE,4,0 - Definitely will not consider,8,7,7,7,8,5,0 - Definitely will not consider,5,Carnival,None ,None,I have never even heard of this cruise line,I don't think so,I have not been on a cruise before and I will consider for future vacations,7,Carnival,Norwegian ,7,3,0,0,0,0,0,0,0,0,0,0,7,7,14,0,3
56DCF6CE-93FB-E511-8111-125BDAFF1DF1,4/5/2016 20:06,FEDAT52 - Holland American Line - Control,,,,,,99,2,60067,14,16,15,27,3,2,17,TRUE,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,5,5,4,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,None,0,0,I have never even heard of this cruise line,I don't think so,I went on a cruise before and I will consider for future vacations,7,Royal Caribbean,Norwegian ,6,5,1,0,0,0,0,1,0,0,0,1,7,6,16,0,5
EF809F73-96FB-E511-8111-125BDAFF1DF1,4/5/2016 20:25,FEDAT52 - Holland American Line - Control,,,,,,48,2,30286,11,1,1,25,7,2,27,TRUE,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,7,10 - Definitely will consider,7,6,Loveboat,Titanic,Disney,Somewhat unfavorable,I think so,I went on a cruise before and I will consider for future vacations,5,Royal Caribbean,Carnival,5,5,0,0,0,0,0,0,0,0,0,0,5,5,10,0,5
296A4281-97FB-E511-8111-125BDAFF1DF1,4/5/2016 20:33,FEDAT52 - Holland American Line - Control,,,,,,67,1,17522,39,1,1,27,10,9,50,FALSE,10 - Definitely will consider,6,10 - Definitely will consider,4,1,2,7,10 - Definitely will consider,1,2,cunard,holland america,royal crabbian,Very favorable,I don't think so,I went on a cruise before and I will consider for future vacations,10,1,Norwegian ,10,9,1,1,1,1,1,1,1,1,1,1,10,10,30,1,9
FAAC143B-F1FB-E511-8111-125BDAFF1DF1,4/6/2016 7:15,FEDAT52 - Holland American Line - Control,,,,,,65,1,7746,31,1,1,24,8,1,22,FALSE,8,0 - Definitely will not consider,0 - Definitely will not consider,5,9,9,5,5,0 - Definitely will not consider,5,disney,carnival,0,Absolutely no opinion,I think so,I went on a cruise before and I will not consider for future vacations,5,Royal Caribbean,Norwegian ,5,5,0,0,0,0,0,1,0,0,0,0,5,5,11,0,5
3028C397-0FFC-E511-8111-125BDAFF1DF1,4/6/2016 10:52,FEDAT52 - Holland American Line - Control,,,,,,58,1,34667,10,1,1,21,10,1,30,FALSE,5,7,7,6,5,4,9,6,8,7,disney,0,0,Somewhat favorable,I think so,I went on a cruise before and I will consider for future vacations,7,Norwegian ,Oceania,6,6,0,0,0,0,0,0,0,0,0,0,7,6,13,0,6
4696A9B1-20FC-E511-8111-125BDAFF1DF1,4/6/2016 12:55,FEDAT52 - Holland American Line - Control,,,,,,46,1,30309,11,2,1,21,8,1,7,FALSE,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,2,10 - Definitely will consider,royal carriban,princess,norwegian,Somewhat favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,9,Royal Caribbean,Norwegian ,7,7,0,0,0,1,0,1,0,1,0,1,9,7,20,0,7
15A6BF48-2AFC-E511-8111-125BDAFF1DF1,4/6/2016 14:03,FEDAT52 - Holland American Line - Control,,,,,,80,2,95125,5,9,7,27,9,12,9,FALSE,1,0 - Definitely will not consider,1,0 - Definitely will not consider,1,1,0 - Definitely will not consider,1,1,2,none,0,0,I have never even heard of this cruise line,I have never even seen or heard of this cruise line,I have not been on a cruise before and I will not consider for future vacations,0,Royal Caribbean,Oceania,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
B9061B6F-45FC-E511-8111-125BDAFF1DF1,4/6/2016 17:18,FEDAT52 - Holland American Line - Control,,,,,,52,1,76040,44,1,1,21,6,1,49,TRUE,10 - Definitely will consider,10 - Definitely will consider,9,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,0 - Definitely will not consider,10 - Definitely will consider,Carnival ,None,None,Somewhat favorable,I don't think so,I have not been on a cruise before and I will consider for future vacations,6,Royal Caribbean,Carnival,5,7,0,0,0,0,0,0,0,0,0,0,6,5,11,0,7
C6107E2C-53FC-E511-8111-125BDAFF1DF1,4/6/2016 18:56,FEDAT52 - Holland American Line - Control,,,,,,68,1,98125,48,1,1,21,5,2,40,FALSE,5,8,3,5,5,6,4,5,3,6,carnaval,holland america,disney,Somewhat favorable,I don't think so,I have not been on a cruise before and I will consider for future vacations,8,1,Carnival,7,8,1,1,1,1,1,1,1,1,1,1,8,7,25,1,8
21B77832-53FC-E511-8111-125BDAFF1DF1,4/6/2016 18:56,FEDAT52 - Holland American Line - Control,,,,,,95,1,56501,24,16,15,27,4,12,2,FALSE,5,5,5,5,5,5,5,5,5,5,F DGD,SFGGS,FDSGS,Absolutely no opinion,I have never even seen or heard of this cruise line,I have not been on a cruise before and I will not consider for future vacations,0,Princess,Norwegian ,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4
B6B5B84D-59FC-E511-8111-125BDAFF1DF1,4/6/2016 19:40,FEDAT52 - Holland American Line - Control,,,,,,66,1,94121,5,1,1,24,9,9,20,TRUE,5,8,4,1,4,0 - Definitely will not consider,3,0 - Definitely will not consider,2,4,None,0,0,Somewhat favorable,I think so,I have not been on a cruise before and I will consider for future vacations,6,Norwegian ,1,5,5,0,0,0,0,0,0,0,0,0,0,6,5,11,0,5
D3EABA38-5BFC-E511-8111-125BDAFF1DF1,4/6/2016 19:54,FEDAT52 - Holland American Line - Control,,,,,,54,2,20879,21,1,1,24,10,2,20,FALSE,5,0 - Definitely will not consider,9,0 - Definitely will not consider,9,3,5,10 - Definitely will consider,0 - Definitely will not consider,0 - Definitely will not consider,Royal Caribbean,Norwegian,Carnival,Somewhat favorable,I don't think so,I went on a cruise before and I will consider for future vacations,5,Royal Caribbean,Norwegian ,5,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0
7C5A4F79-5EFC-E511-8111-125BDAFF1DF1,4/6/2016 20:17,FEDAT52 - Holland American Line - Control,,,,,,66,2,40291,18,1,1,22,10,2,20,TRUE,6,0 - Definitely will not consider,8,7,10 - Definitely will consider,10 - Definitely will consider,8,6,0 - Definitely will not consider,0 - Definitely will not consider,Royal carribean,Nowegian,Carnival,Absolutely no opinion,I don't think so,I went on a cruise before and I will consider for future vacations,10,Royal Caribbean,Norwegian ,6,0,0,0,0,0,0,0,0,0,0,0,10,6,16,0,0
85D6F548-65FC-E511-8111-125BDAFF1DF1,4/6/2016 21:06,FEDAT52 - Holland American Line - Control,,,,,,59,2,80439,6,1,1,27,4,7,21,TRUE,5,5,5,10 - Definitely will consider,5,5,10 - Definitely will consider,10 - Definitely will consider,5,5,Disney,Royal Caribbean,Carnival ,I have never even heard of this cruise line,I have never even seen or heard of this cruise line,I have not been on a cruise before and I will consider for future vacations,5,Carnival,Royal Caribbean,5,5,0,0,0,0,0,0,0,0,0,0,5,5,10,0,5
